0.000000e+000	1.073000e+003
2.895365e-009	1.067000e+003
5.790730e-009	1.001000e+003
8.686095e-009	1.015000e+003
1.158146e-008	1.044000e+003
1.447683e-008	1.014000e+003
1.737219e-008	1.024000e+003
2.026756e-008	9.860000e+002
2.316292e-008	9.940000e+002
2.605829e-008	9.620000e+002
2.895365e-008	9.540000e+002
3.184902e-008	9.920000e+002
3.474438e-008	9.040000e+002
3.763975e-008	9.420000e+002
4.053511e-008	9.020000e+002
4.343048e-008	8.010000e+002
4.632584e-008	4.570000e+002
4.922121e-008	1.280000e+002
5.211657e-008	6.400000e+001
5.501194e-008	4.800000e+001
5.790730e-008	5.200000e+001
6.080267e-008	5.500000e+001
6.369803e-008	4.300000e+001
6.659340e-008	4.900000e+001
6.948876e-008	5.200000e+001
7.238413e-008	4.600000e+001
7.527949e-008	5.600000e+001
7.817486e-008	4.200000e+001
8.107022e-008	5.800000e+001
8.396559e-008	5.400000e+001
8.686095e-008	4.300000e+001
8.975632e-008	4.400000e+001
9.265168e-008	3.000000e+001
9.554705e-008	4.000000e+001
9.844241e-008	5.600000e+001
1.013378e-007	3.900000e+001
1.042331e-007	5.200000e+001
1.071285e-007	4.700000e+001
1.100239e-007	4.100000e+001
1.129192e-007	3.800000e+001
1.158146e-007	4.600000e+001
1.187100e-007	4.500000e+001
1.216053e-007	4.000000e+001
1.245007e-007	3.400000e+001
1.273961e-007	3.300000e+001
1.302914e-007	2.600000e+001
1.331868e-007	4.000000e+001
1.360822e-007	4.700000e+001
1.389775e-007	3.400000e+001
1.418729e-007	3.800000e+001
1.447683e-007	4.300000e+001
1.476636e-007	3.700000e+001
1.505590e-007	2.200000e+001
1.534544e-007	2.600000e+001
1.563497e-007	2.500000e+001
1.592451e-007	4.300000e+001
1.621404e-007	2.500000e+001
1.650358e-007	1.900000e+001
1.679312e-007	2.000000e+001
1.708265e-007	1.900000e+001
1.737219e-007	2.000000e+001
1.766173e-007	1.000000e+001
1.795126e-007	2.200000e+001
1.824080e-007	1.900000e+001
1.853034e-007	1.900000e+001
1.881987e-007	2.400000e+001
1.910941e-007	1.700000e+001
1.939895e-007	1.200000e+001
1.968848e-007	2.100000e+001
1.997802e-007	1.100000e+001
2.026756e-007	2.000000e+001
2.055709e-007	2.000000e+001
2.084663e-007	1.900000e+001
2.113617e-007	2.200000e+001
2.142570e-007	2.100000e+001
2.171524e-007	2.100000e+001
2.200477e-007	1.900000e+001
2.229431e-007	1.900000e+001
2.258385e-007	1.800000e+001
2.287338e-007	2.300000e+001
2.316292e-007	1.600000e+001
2.345246e-007	1.400000e+001
2.374199e-007	3.100000e+001
2.403153e-007	1.000000e+001
2.432107e-007	2.100000e+001
2.461060e-007	1.800000e+001
2.490014e-007	1.300000e+001
2.518968e-007	1.400000e+001
2.547921e-007	2.600000e+001
2.576875e-007	2.000000e+001
2.605829e-007	2.000000e+001
2.634782e-007	2.300000e+001
2.663736e-007	2.800000e+001
2.692690e-007	2.600000e+001
2.721643e-007	1.700000e+001
2.750597e-007	1.600000e+001
2.779551e-007	1.800000e+001
2.808504e-007	2.000000e+001
2.837458e-007	2.200000e+001
2.866411e-007	2.100000e+001
